wavelength	flux
293.32	20975852.0
293.57	21785466.0
293.82	11900490.0
294.07	16097777.0
294.32	18714344.0
294.57	18823176.0
294.82	13596410.0
295.07	15808065.0
295.32	21038422.0
295.57	18371864.0
295.82	18317922.0
296.07	19316002.0
296.32	22358728.0
296.57	14452935.0
296.82	12741785.0
297.07	12578330.0
297.32	13593048.0
297.57	20423912.0
297.82	25555544.0
298.07	17356232.0
298.32	10251459.0
298.57	10065454.0
298.82	14320379.0
299.07	21200708.0
299.32	18170602.0
299.57	12301473.0
299.82	20013524.0
300.07	8146533.5
300.32	9767791.0
300.57	17340948.0
300.82	10715767.0
301.07	17332284.0
301.32	15416404.0
301.57	17803106.0
301.82	15113484.0
302.07	6569215.0
302.32	18577580.0
302.57	14049219.0
302.82	24600270.0
303.07	19461264.0
303.32	23406880.0
303.57	25405482.0
303.82	14922452.0
304.07	20819256.0
304.32	18659626.0
304.57	24188402.0
304.82	15402433.0
305.07	21902006.0
305.32	29211406.0
305.57	20211450.0
305.82	12994772.0
306.07	16234092.0
306.32	23599968.0
306.57	18442836.0
306.82	14655372.0
307.07	25075906.0
307.32	23053788.0
307.57	18077208.0
307.82	21392168.0
308.07	25515932.0
308.32	15936179.0
308.57	28837828.0
308.82	19752588.0
309.07	19748674.0
309.32	12746295.0
309.57	21253776.0
309.82	16009130.0
310.07	12400636.0
310.32	18313996.0
310.57	22755112.0
310.82	26092538.0
311.07	25821830.0
311.32	28811830.0
311.57	26457510.0
311.82	18582476.0
312.07	11529470.0
312.32	22690458.0
312.57	22525648.0
312.82	23495692.0
313.07	23148600.0
313.32	13183133.0
313.57	20633446.0
313.82	26019808.0
314.07	27018290.0
314.32	22806348.0
314.57	7914991.5
314.82	14951081.0
315.07	26122516.0
315.32	24419310.0
315.57	21395128.0
315.82	13649640.0
316.07	22461808.0
316.32	32537756.0
316.57	28045360.0
316.82	30025850.0
317.07	40843930.0
317.32	46755316.0
317.57	41788276.0
317.82	32127346.0
318.07	24706004.0
318.32	23117388.0
318.57	32719656.0
318.82	43763044.0
319.07	37544980.0
319.32	22707370.0
319.57	28566922.0
319.82	41253780.0
320.07	32814214.0
320.32	40162340.0
320.57	42450092.0
320.82	33146304.0
321.07	24785690.0
321.32	21542412.0
321.57	34392416.0
321.82	34435372.0
322.07	36566908.0
322.32	34161224.0
322.57	29013492.0
322.82	18220714.0
323.07	27194502.0
323.32	27677814.0
323.57	22112214.0
323.82	31774512.0
324.07	39396016.0
324.32	30365236.0
324.57	49745148.0
324.82	26328938.0
325.07	40224536.0
325.32	32488890.0
325.57	49787500.0
325.82	50666588.0
326.07	42733880.0
326.32	45345656.0
326.57	44908530.0
326.82	45686560.0
327.07	34200710.0
327.32	41961108.0
