wavelength	flux
210.06999	1050447.3975686713
210.31999	1186094.0052573844
210.56999	1488035.3995425757
210.81999	1284295.2835323487
211.06999	1120579.3199362925
211.31999	1530750.706299842
211.56999	1344355.768107938
211.81999	1718485.5479785283
212.06999	1929604.043516629
212.31999	1170461.2901993084
212.56999	1101674.2976700738
212.81999	1588421.6937854418
213.06999	1298620.5379185437
213.31999	1485850.459731516
213.56999	1227650.890283524
213.81999	1593164.7419357658
214.06999	1878044.1856998568
214.31999	2113957.369075041
214.56999	1835914.8296887144
214.81999	1896650.2162024567
215.06999	1717405.9485793794
215.31999	2035478.9613978036
215.56999	1673022.5023441955
215.81999	1095928.9493157293
216.06999	1729058.8593625738
216.31999	1800336.180641256
216.56999	1536976.9851145158
216.81999	1352146.3084673719
217.06999	1459372.7056753873
217.31999	1751669.0643296526
217.56999	1377164.288166638
217.81999	1397973.0791814404
218.06999	2412706.3446798623
218.31999	2250434.847915328
218.56999	2189240.5402687364
218.81999	1579768.6010279579
219.06999	1915109.2639990496
219.31999	2397638.4087656974
219.56999	1850179.9201693416
219.81999	2422609.7804773594
220.06999	1798847.6189979317
220.31999	2796888.066190806
220.56999	2551724.872726696
220.81999	1777713.333638324
221.06999	1514784.5765853415
221.31999	1945709.2356255178
221.56999	2061026.8404071203
221.81999	1429582.585911966
222.06999	2478184.4747165586
222.31999	2304081.8601574018
222.56999	2234245.1217112746
222.81999	2148424.1282221344
223.06999	2079073.879685838
223.31999	3264313.176699949
223.56999	3312194.506710733
223.81999	2610483.532236749
224.06999	2809663.2242049444
224.31999	2312259.7342177434
224.56999	2569113.3076315536
224.81999	3123946.367913659
225.06999	2482030.6998897116
225.31999	2367328.5947091193
225.56999	2425313.8053268357
225.81999	2475935.410844122
226.06999	2142701.3984500095
226.31999	2203436.9372774367
226.56999	1695825.5364364607
226.81999	1767626.359850424
227.06999	1619563.2928757041
227.31999	1799419.4045713523
227.56999	1814841.317489414
227.81999	2162787.1564022047
228.06999	2547462.221938804
228.31999	2769549.892128217
228.56999	2795375.28667157
228.81999	2274471.6228559436
229.06999	2205845.4735780493
229.31999	2438492.594606175
229.56999	2859220.614005265
229.81999	1746355.601429073
230.06999	2045138.5429856451
230.31999	2284533.312572136
230.56999	3243138.832841191
230.81999	3142013.8172261645
231.06999	2021279.5181154034
231.31999	1835371.6790880703
231.56999	2886370.223725847
231.81999	2944297.2505159006
232.06999	1966167.4005374927
232.31999	3353004.826209936
232.56999	2485180.546895129
232.81999	2512789.839316985
233.06999	2752996.440844428
233.31999	2093362.1218465825
233.56999	2942218.7779706432
233.81999	1775955.9383410073
234.06999	2284601.8537303777
234.31999	2155576.778868865
234.56999	1666946.5571365985
234.81999	1782276.3470129997
235.06999	2748500.750118514
