wavelength	flux
228.56999	2602523.640000004
228.81999	2511523.640000004
229.06999	2420523.640000004
229.31999	2329523.6400000034
229.56999	2296755.319999995
229.81999	2413755.319999995
230.06999	2530755.319999995
230.31999	2647755.319999995
230.56999	2699664.620000005
230.81999	2584164.620000005
231.06999	2468664.620000005
231.31999	2353164.620000005
231.56999	2289527.209999997
231.81999	2359277.209999997
232.06999	2429027.209999997
232.31999	2498777.209999997
232.56999	2518344.3800000045
232.81999	2408844.3800000045
233.06999	2299344.3800000045
233.31999	2189844.3800000045
233.56999	2081464.2200000042
233.81999	1975964.2200000042
234.06999	1870464.2200000042
234.31999	1764964.2200000042
234.56999	1763049.4199999894
234.81999	2027549.4199999894
235.06999	2292049.4199999897
235.31999	2556549.4199999897
235.56999	2705775.8900000057
235.81999	2558525.8900000057
236.06999	2411275.8900000057
236.31999	2264025.8900000057
236.56999	2189915.4399999953
236.81999	2303915.4399999953
237.06999	2417915.4399999953
237.31999	2531915.4399999953
237.56999	2554928.4400000083
237.81999	2343928.4400000083
238.06999	2132928.4400000083
238.31999	1921928.4400000083
238.56999	1796316.2399999963
238.81999	1890316.2399999963
239.06999	1984316.2399999963
239.31999	2078316.2399999963
239.56999	2132351.950000002
239.81999	2083601.950000002
240.06999	2034851.950000002
240.31999	1986101.950000002
240.56999	1978576.059999996
240.81999	2077076.059999996
241.06999	2175576.059999996
241.31999	2274076.059999996
241.56999	2430387.7999999877
241.81999	2735387.7999999877
242.06999	3040387.7999999877
242.31999	3345387.7999999877
242.56999	3536374.090000004
242.81999	3434124.090000004
243.06999	3331874.090000004
243.31999	3229624.090000004
243.56999	3149140.980000001
243.81999	3124640.980000001
244.06999	3100140.980000001
244.31999	3075640.980000001
244.56999	3008867.020000007
244.81999	2833367.020000007
245.06999	2657867.020000007
245.31999	2482367.020000007
245.56999	2357259.82
245.81999	2361759.82
246.06999	2366259.82
246.31999	2370759.82
246.56999	2401366.089999996
246.81999	2499116.089999996
247.06999	2596866.089999996
247.31999	2694616.089999996
247.56999	2719926.4400000065
247.81999	2558926.4400000065
248.06999	2397926.4400000065
248.31999	2236926.4400000065
248.56999	2163273.959999994
248.81999	2314273.959999994
249.06999	2465273.959999994
249.31999	2616273.959999994
249.56999	2735848.4499999983
249.81999	2774598.4499999983
250.06999	2813348.4499999983
250.31999	2852098.4499999983
250.56999	2830167.120000007
250.81999	2652167.120000007
251.06999	2474167.120000007
251.31999	2296167.120000007
251.56999	2149382.6600000025
251.81999	2082882.6600000027
252.06999	2016382.6600000027
252.31999	1949882.6600000027
252.56999	1942874.159999994
252.81999	2088874.159999994
253.06999	2234874.159999994
253.31999	2380874.159999994
253.56999	2501397.799999998
253.81999	2556397.799999998
254.06999	2611397.799999998
254.31999	2666397.799999998
254.56999	2790197.969999988
254.81999	3090947.969999988
255.06999	3391697.969999988
255.31999	3692447.969999988
255.56999	3965481.929999992
255.81999	4167231.929999992
256.07	4368989.999999994
256.32	4570739.999999994
256.57	4798249.999999992
256.82	5091999.999999992
257.07	5385749.999999992
257.32	5679499.999999992
257.57	5917179.999999997
257.82	6010679.999999997
258.07	6104179.999999997
258.32	6197679.999999997
258.57	6187650.000000007
258.82	5911400.000000007
259.07	5635150.000000007
259.32	5358900.000000007
259.57	5090630.0000000065
259.82	4842880.0000000065
260.07	4595130.0000000065
260.32	4347380.0000000065
260.57	4164730.0000000005
260.82	4149480.0000000005
261.07	4134230.0000000005
261.32	4118980.0000000005
261.57	4182619.9999999925
261.82	4449119.999999993
262.07	4715619.999999993
262.32	4982119.999999993
262.57	5339759.999999984
262.82	5931759.999999984
263.07	6523759.999999984
263.32	7115759.999999984
263.57	7901659.999999965
263.82	9186159.999999965
264.07	10470659.999999965
264.32	11755159.999999965
264.57	12686300.0
264.82	12708800.0
265.07	12731300.0
265.32	12753800.0
265.57	12723100.000000004
265.82	12555600.000000004
266.07	12388100.000000004
266.32	12220600.000000004
266.57	12127299.999999998
266.82	12224799.999999998
267.07	12322299.999999998
